DATAFLOW,POP_MOVEMENT: Population Movement,SPECIFICATION: Specification,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_POP_MOVEMENT_2: Note Population Movement 2,NOTE_POP_MOVEMENT_1: Note Population Movement 1,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_X025(1.0),M003: Net migration,CM03009: Vichten,A: Annual,2001,13,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM03009: Vichten,A: Annual,2002,18,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM03009: Vichten,A: Annual,2003,14,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM03009: Vichten,A: Annual,2004,-21,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM03009: Vichten,A: Annual,2005,18,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM03009: Vichten,A: Annual,2006,12,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM03009: Vichten,A: Annual,2007,64,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM03009: Vichten,A: Annual,2008,32,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM03009: Vichten,A: Annual,2009,16,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM03009: Vichten,A: Annual,2010,-12,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM03009: Vichten,A: Annual,2011,22,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM03009: Vichten,A: Annual,2012,-18,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM03009: Vichten,A: Annual,2013,15,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM03009: Vichten,A: Annual,2014,43,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM03009: Vichten,A: Annual,2015,87,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM03009: Vichten,A: Annual,2016,36,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM03009: Vichten,A: Annual,2017,21,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM03009: Vichten,A: Annual,2018,23,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM03009: Vichten,A: Annual,2019,-5,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM03009: Vichten,A: Annual,2020,35,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM03009: Vichten,A: Annual,2021,5,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,1990,20,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,1991,10,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,1992,30,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,1993,8,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,1994,-3,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,1995,-23,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,1996,3,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,1997,8,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,1998,4,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,1999,-1,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2000,1,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2001,39,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2002,16,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2003,11,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2004,23,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2005,26,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2006,40,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2007,6,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2008,18,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2009,27,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2010,6,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2011,5,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2012,26,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2013,-8,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2014,34,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2015,12,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2016,-8,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2017,-23,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2018,14,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2019,22,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2020,-40,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM04001: Putscheid,A: Annual,2021,12,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,1990,-14,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,1991,,,,,,,,-: nil,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,1992,-15,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,1993,14,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,1994,-22,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,1995,31,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,1996,-18,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,1997,20,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,1998,-24,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,1999,192,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2000,-18,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2001,31,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2002,-16,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2003,82,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2004,69,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2005,-23,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2006,-37,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2007,40,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2008,26,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2009,9,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2010,87,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2011,165,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2012,1,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2013,-39,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2014,-36,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2015,88,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2016,-25,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2017,-124,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2018,53,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2019,68,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2020,75,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06003: Berdorf,A: Annual,2021,25,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,1990,62,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,1991,-6,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,1992,42,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,1993,68,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,1994,19,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,1995,18,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,1996,-19,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,1997,-3,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,1998,67,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,1999,41,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2000,6,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2001,-54,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2002,-49,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2003,34,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2004,51,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2005,110,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2006,143,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2007,66,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2008,12,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2009,36,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2010,66,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2011,68,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2012,-24,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2013,32,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2014,-22,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2015,-97,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2016,-27,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2017,133,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2018,29,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2019,45,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2020,62,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM06005: Echternach,A: Annual,2021,63,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,1990,102,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,1991,101,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,1992,92,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,1993,29,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,1994,59,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,1995,55,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,1996,43,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,1997,136,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,1998,62,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,1999,101,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2000,46,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2001,43,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2002,54,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2003,99,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2004,120,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2005,20,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2006,69,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2007,134,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2008,219,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2009,76,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2010,71,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2011,73,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2012,12,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2013,192,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2014,17,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2015,158,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2016,60,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2017,98,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2018,233,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2019,118,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2020,82,,,,,,,,0: Zero
LU1:DF_X025(1.0),M003: Net migration,CM08004: Mondorf-les-Bains,A: Annual,2021,69,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,1990,233,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,1991,272,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,1992,261,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,1993,298,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,1994,313,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,1995,285,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,1996,333,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,1997,367,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,1998,397,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,1999,404,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2000,351,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2001,371,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2002,347,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2003,372,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2004,335,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2005,362,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2006,346,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2007,503,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2008,488,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2009,427,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2010,499,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2011,484,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2012,440,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2013,458,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2014,610,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2015,635,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2016,545,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2017,646,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2018,662,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2019,614,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2020,466,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM10011: Roeser,A: Annual,2021,561,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,1990,89,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,1991,72,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,1992,60,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,1993,82,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,1994,74,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,1995,121,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,1996,110,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,1997,98,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,1998,90,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,1999,93,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2000,88,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2001,93,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2002,66,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2003,66,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2004,68,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2005,78,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2006,164,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2007,196,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2008,214,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2009,134,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2010,104,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2011,134,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2012,166,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2013,160,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2014,172,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2015,191,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2016,175,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2017,163,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2018,114,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2019,160,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2020,167,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM11011: Weiler-la-Tour,A: Annual,2021,172,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM01004: Weiswampach,A: Annual,1990,96,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM01004: Weiswampach,A: Annual,1991,84,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM01004: Weiswampach,A: Annual,1992,113,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM01004: Weiswampach,A: Annual,1993,69,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM01004: Weiswampach,A: Annual,1994,117,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM01004: Weiswampach,A: Annual,1995,72,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM01004: Weiswampach,A: Annual,1996,79,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM01004: Weiswampach,A: Annual,1997,84,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM01004: Weiswampach,A: Annual,1998,62,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM01004: Weiswampach,A: Annual,1999,73,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM01004: Weiswampach,A: Annual,2000,81,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM01004: Weiswampach,A: Annual,2001,76,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM01004: Weiswampach,A: Annual,2002,83,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM01004: Weiswampach,A: Annual,2003,115,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM01004: Weiswampach,A: Annual,2004,85,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM01004: Weiswampach,A: Annual,2005,73,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM01004: Weiswampach,A: Annual,2006,96,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM01004: Weiswampach,A: Annual,2007,94,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM01004: Weiswampach,A: Annual,2008,95,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM01004: Weiswampach,A: Annual,2009,114,,,,,,,,0: Zero
LU1:DF_X025(1.0),M001: Arrivals,CM01004: Weiswampach,A: Annual,2010,110,,,,,,,,0: Zero
